"(480, 850)","(510, 850)","(540, 850)","(570, 850)","(600, 850)","(630, 850)","(480, 820)","(510, 820)","(540, 820)","(570, 820)","(600, 820)","(630, 820)","(480, 790)","(510, 790)","(540, 790)","(570, 790)","(600, 790)","(630, 790)","(480, 760)","(510, 760)","(540, 760)","(570, 760)","(600, 760)","(630, 760)","(480, 730)","(510, 730)","(540, 730)","(570, 730)","(600, 730)","(630, 730)","(480, 700)","(510, 700)","(540, 700)","(570, 700)","(600, 700)","(630, 700)","(480, 670)","(510, 670)","(540, 670)","(570, 670)","(600, 670)","(630, 670)","(480, 640)","(510, 640)","(540, 640)","(570, 640)","(600, 640)","(630, 640)","(480, 610)","(510, 610)","(540, 610)","(570, 610)","(600, 610)","(630, 610)","(480, 580)","(510, 580)","(540, 580)","(570, 580)","(600, 580)","(630, 580)","(480, 550)","(510, 550)","(540, 550)","(570, 550)","(600, 550)","(630, 550)","(480, 520)","(510, 520)","(540, 520)","(570, 520)","(600, 520)","(630, 520)","(480, 490)","(510, 490)","(540, 490)","(570, 490)","(600, 490)","(630, 490)","(480, 460)","(510, 460)","(540, 460)","(570, 460)","(600, 460)","(630, 460)","(480, 430)","(510, 430)","(540, 430)","(570, 430)","(600, 430)","(630, 430)","(480, 400)","(510, 400)","(540, 400)","(570, 400)","(600, 400)","(630, 400)","(480, 370)","(510, 370)","(540, 370)","(570, 370)","(600, 370)","(630, 370)","(480, 340)","(510, 340)","(540, 340)","(570, 340)","(600, 340)","(630, 340)","(480, 310)","(510, 310)","(540, 310)","(570, 310)","(600, 310)","(630, 310)","(480, 280)","(510, 280)","(540, 280)","(570, 280)","(600, 280)","(630, 280)","(480, 250)","(510, 250)","(540, 250)","(570, 250)","(600, 250)","(630, 250)","(480, 220)","(510, 220)","(540, 220)","(570, 220)","(600, 220)","(630, 220)","(480, 190)","(510, 190)","(540, 190)","(570, 190)","(600, 190)","(630, 190)","(480, 160)","(510, 160)","(540, 160)","(570, 160)","(600, 160)","(630, 160)","(480, 130)","(510, 130)","(540, 130)","(570, 130)","(600, 130)","(630, 130)","(480, 100)","(510, 100)","(540, 100)","(570, 100)","(600, 100)","(630, 100)"
128,144,144,172,136,140,144,148,144,168,140,136,152,160,152,152,148,168,144,156,160,140,156,180,144,172,180,188,152,152,164,172,168,200,164,152,136,148,180,192,172,328,152,204,172,148,184,180,136,180,132,152,184,172,160,156,164,152,152,172,160,160,124,140,144,172,164,156,192,148,176,160,168,148,152,156,160,184,168,192,164,176,176,172,144,180,192,152,172,184,148,144,144,136,132,184,180,136,168,140,152,152,148,180,120,144,152,148,236,180,140,140,136,168,224,184,144,184,140,152,172,160,140,188,176,140,164,144,312,204,148,160,148,148,148,140,240,68,320,180,140,156,188,176,144,176,168,156,180,172,152,180,156,152,148,172
