"(570, 850)","(590, 850)","(610, 850)","(630, 850)","(650, 850)","(670, 850)","(560, 830)","(580, 830)","(600, 830)","(620, 830)","(640, 830)","(660, 830)","(560, 810)","(580, 810)","(600, 810)","(620, 810)","(640, 810)","(660, 810)","(570, 790)","(590, 790)","(610, 790)","(630, 790)","(650, 790)","(670, 790)","(570, 770)","(590, 770)","(610, 770)","(630, 770)","(650, 770)","(670, 770)","(560, 750)","(580, 750)","(600, 750)","(620, 750)","(640, 750)","(660, 750)","(560, 730)","(580, 730)","(600, 730)","(620, 730)","(640, 730)","(660, 730)","(550, 710)","(570, 710)","(590, 710)","(610, 710)","(630, 710)","(650, 710)","(550, 690)","(570, 690)","(590, 690)","(610, 690)","(630, 690)","(650, 690)","(540, 670)","(560, 670)","(580, 670)","(600, 670)","(620, 670)","(640, 670)","(540, 650)","(560, 650)","(580, 650)","(600, 650)","(620, 650)","(640, 650)","(540, 630)","(560, 630)","(580, 630)","(600, 630)","(620, 630)","(640, 630)","(540, 610)","(560, 610)","(580, 610)","(600, 610)","(620, 610)","(640, 610)","(550, 590)","(570, 590)","(590, 590)","(610, 590)","(630, 590)","(650, 590)","(540, 570)","(560, 570)","(580, 570)","(600, 570)","(620, 570)","(640, 570)","(530, 550)","(550, 550)","(570, 550)","(590, 550)","(610, 550)","(630, 550)","(510, 530)","(530, 530)","(550, 530)","(570, 530)","(590, 530)","(610, 530)","(500, 510)","(520, 510)","(540, 510)","(560, 510)","(580, 510)","(600, 510)","(480, 490)","(500, 490)","(520, 490)","(540, 490)","(560, 490)","(580, 490)","(480, 470)","(500, 470)","(520, 470)","(540, 470)","(560, 470)","(580, 470)","(470, 450)","(490, 450)","(510, 450)","(530, 450)","(550, 450)","(570, 450)","(470, 430)","(490, 430)","(510, 430)","(530, 430)","(550, 430)","(570, 430)","(470, 410)","(490, 410)","(510, 410)","(530, 410)","(550, 410)","(570, 410)","(460, 390)","(480, 390)","(500, 390)","(520, 390)","(540, 390)","(560, 390)","(450, 370)","(470, 370)","(490, 370)","(510, 370)","(530, 370)","(550, 370)","(440, 350)","(460, 350)","(480, 350)","(500, 350)","(520, 350)","(540, 350)","(450, 330)","(470, 330)","(490, 330)","(510, 330)","(530, 330)","(550, 330)","(450, 310)","(470, 310)","(490, 310)","(510, 310)","(530, 310)","(550, 310)","(450, 290)","(470, 290)","(490, 290)","(510, 290)","(530, 290)","(550, 290)","(450, 270)","(470, 270)","(490, 270)","(510, 270)","(530, 270)","(550, 270)","(440, 250)","(460, 250)","(480, 250)","(500, 250)","(520, 250)","(540, 250)","(440, 230)","(460, 230)","(480, 230)","(500, 230)","(520, 230)","(540, 230)","(440, 210)","(460, 210)","(480, 210)","(500, 210)","(520, 210)","(540, 210)","(440, 190)","(460, 190)","(480, 190)","(500, 190)","(520, 190)","(540, 190)","(440, 170)","(460, 170)","(480, 170)","(500, 170)","(520, 170)","(540, 170)","(440, 150)","(460, 150)","(480, 150)","(500, 150)","(520, 150)","(540, 150)","(440, 130)","(460, 130)","(480, 130)","(500, 130)","(520, 130)","(540, 130)","(440, 110)","(460, 110)","(480, 110)","(500, 110)","(520, 110)","(540, 110)"
296,276,48,288,48,288,292,88,48,276,292,264,268,264,44,280,276,284,264,60,292,32,292,300,44,54,240,288,288,292,260,260,260,280,284,280,260,254,260,260,48,292,254,256,256,260,288,260,272,260,256,260,272,256,288,260,248,248,256,64,288,296,256,112,264,254,296,48,100,260,260,0,60,304,284,280,312,352,44,316,248,254,248,0,48,260,272,254,240,254,304,268,332,264,300,344,292,236,220,248,0,344,300,276,244,216,20,248,276,268,304,56,352,332,268,268,272,256,332,304,272,280,256,248,260,240,284,264,264,260,300,308,254,276,40,264,264,256,284,280,284,272,264,276,256,248,56,48,56,54,268,264,248,44,48,54,216,24,24,24,54,56,20,268,352,348,60,48,264,324,44,284,54,60,44,76,76,68,36,54,352,80,72,40,68,12,112,40,76,84,36,54,96,88,72,332,68,48,68,44,56,312,48,48,64,60,44,54,48,72,56,268,54,54,64,68,64,340,56,68,64,296,54,44,292,40,68,56
