X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6150.2, 7003.09, 1800, 184.795, image_00160.png
6149.65, 6993.1, 1800, 183.14, image_00161.png
6149.35, 6983.11, 1800, 181.68, image_00162.png
6149.27, 6973.11, 1800, 180.478, image_00163.png
6149.35, 6963.11, 1800, 179.519, image_00164.png
6149.56, 6953.11, 1800, 178.768, image_00165.png
6149.87, 6943.12, 1800, 178.208, image_00166.png
6150.25, 6933.12, 1800, 177.814, image_00167.png
6150.68, 6923.13, 1800, 177.568, image_00168.png
6151.12, 6913.14, 1800, 177.448, image_00169.png
6151.57, 6903.15, 1800, 177.445, image_00170.png
6152, 6893.16, 1800, 177.541, image_00171.png
6152.39, 6883.17, 1800, 177.724, image_00172.png
6152.75, 6873.18, 1800, 177.989, image_00173.png
6153.04, 6863.18, 1800, 178.317, image_00174.png
6153.27, 6853.18, 1800, 178.708, image_00175.png
6153.42, 6843.18, 1800, 179.153, image_00176.png
6153.48, 6833.18, 1800, 179.639, image_00177.png
6153.45, 6823.18, 1800, 180.167, image_00178.png
6153.33, 6813.18, 1800, 180.727, image_00179.png
6153.1, 6803.19, 1800, 181.319, image_00180.png
6152.76, 6793.19, 1800, 181.934, image_00181.png
6152.32, 6783.2, 1800, 182.571, image_00182.png
6151.76, 6773.22, 1800, 183.225, image_00183.png
6151.08, 6763.24, 1800, 183.893, image_00184.png
6150.29, 6753.27, 1800, 184.569, image_00185.png
6149.37, 6743.31, 1800, 185.252, image_00186.png
6148.35, 6733.37, 1800, 185.888, image_00187.png
6147.23, 6723.43, 1800, 186.455, image_00188.png
6146.02, 6713.5, 1800, 186.96, image_00189.png
6144.73, 6703.59, 1800, 187.41, image_00190.png
6143.37, 6693.68, 1800, 187.807, image_00191.png
6141.95, 6683.78, 1800, 188.158, image_00192.png
6140.48, 6673.89, 1800, 188.465, image_00193.png
6138.96, 6664.01, 1800, 188.736, image_00194.png
6137.41, 6654.13, 1800, 188.967, image_00195.png
6135.81, 6644.26, 1800, 189.166, image_00196.png
6134.19, 6634.39, 1800, 189.328, image_00197.png
6132.55, 6624.52, 1800, 189.461, image_00198.png
6130.89, 6614.66, 1800, 189.568, image_00199.png
6129.21, 6604.8, 1800, 189.64, image_00200.png
6127.53, 6594.95, 1800, 189.687, image_00201.png
6125.85, 6585.09, 1800, 189.705, image_00202.png
6124.16, 6575.23, 1800, 189.699, image_00203.png
6122.48, 6565.37, 1800, 189.664, image_00204.png
6120.81, 6555.51, 1800, 189.602, image_00205.png
6119.16, 6545.65, 1800, 189.516, image_00206.png
6117.53, 6535.79, 1800, 189.4, image_00207.png
6115.92, 6525.92, 1800, 189.258, image_00208.png
6114.34, 6516.04, 1800, 189.086, image_00209.png
6112.79, 6506.16, 1800, 188.888, image_00210.png
6111.29, 6496.28, 1800, 188.655, image_00211.png
6109.83, 6486.38, 1800, 188.397, image_00212.png
6108.41, 6476.48, 1800, 188.1, image_00213.png
6107.06, 6466.58, 1800, 187.772, image_00214.png
6105.77, 6456.66, 1800, 187.403, image_00215.png
6104.55, 6446.73, 1800, 186.999, image_00216.png
6103.41, 6436.8, 1800, 186.547, image_00217.png
6102.35, 6426.86, 1800, 186.054, image_00218.png
6101.39, 6416.9, 1800, 185.508, image_00219.png
6100.53, 6406.94, 1800, 184.909, image_00220.png
6099.79, 6396.97, 1800, 184.249, image_00221.png
6099.16, 6386.99, 1800, 183.556, image_00222.png
6098.66, 6377, 1800, 182.883, image_00223.png
6098.27, 6367.01, 1800, 182.226, image_00224.png
6097.98, 6357.01, 1800, 181.601, image_00225.png
6097.81, 6347.01, 1800, 181.005, image_00226.png
6097.73, 6337.01, 1800, 180.448, image_00227.png
6097.74, 6327.01, 1800, 179.924, image_00228.png
6097.83, 6317.01, 1800, 179.445, image_00229.png
6098, 6307.01, 1800, 179.014, image_00230.png
6098.24, 6297.02, 1800, 178.634, image_00231.png
6098.53, 6287.02, 1800, 178.306, image_00232.png
6098.87, 6277.03, 1800, 178.036, image_00233.png
6099.25, 6267.03, 1800, 177.83, image_00234.png
6099.65, 6257.04, 1800, 177.683, image_00235.png
6100.07, 6247.05, 1800, 177.606, image_00236.png
6100.49, 6237.06, 1800, 177.593, image_00237.png
6100.9, 6227.07, 1800, 177.656, image_00238.png
6101.29, 6217.08, 1800, 177.787, image_00239.png
6101.64, 6207.08, 1800, 177.989, image_00240.png
6101.94, 6197.09, 1800, 178.265, image_00241.png
6102.19, 6187.09, 1800, 178.612, image_00242.png
6102.36, 6177.09, 1800, 179.033, image_00243.png
6102.45, 6167.09, 1800, 179.522, image_00244.png
6102.43, 6157.09, 1800, 180.076, image_00245.png
6102.32, 6147.09, 1800, 180.697, image_00246.png
6102.08, 6137.1, 1800, 181.38, image_00247.png
6101.71, 6127.1, 1800, 182.123, image_00248.png
6101.21, 6117.11, 1800, 182.913, image_00249.png
6100.56, 6107.14, 1800, 183.756, image_00250.png
6099.75, 6097.17, 1800, 184.641, image_00251.png
6098.79, 6087.21, 1800, 185.546, image_00252.png
6097.68, 6077.28, 1800, 186.436, image_00253.png
6096.41, 6067.36, 1800, 187.311, image_00254.png
6094.99, 6057.46, 1800, 188.176, image_00255.png
6093.43, 6047.58, 1800, 189.028, image_00256.png
6091.72, 6037.73, 1800, 189.868, image_00257.png
6089.86, 6027.9, 1800, 190.708, image_00258.png
6087.87, 6018.1, 1800, 191.536, image_00259.png
6085.73, 6008.33, 1800, 192.362, image_00260.png
6083.45, 5998.6, 1800, 193.183, image_00261.png
6081.04, 5988.89, 1800, 194.006, image_00262.png
6078.48, 5979.23, 1800, 194.823, image_00263.png
6075.79, 5969.59, 1800, 195.643, image_00264.png
6072.96, 5960, 1800, 196.468, image_00265.png
6069.99, 5950.45, 1800, 197.289, image_00266.png
6066.89, 5940.95, 1800, 198.117, image_00267.png
6063.65, 5931.49, 1800, 198.951, image_00268.png
6060.27, 5922.08, 1800, 199.788, image_00269.png
6056.75, 5912.72, 1800, 200.635, image_00270.png
6053.09, 5903.41, 1800, 201.488, image_00271.png
6049.29, 5894.16, 1800, 202.349, image_00272.png
6045.35, 5884.97, 1800, 203.222, image_00273.png
6041.27, 5875.84, 1800, 204.104, image_00274.png
6037.05, 5866.77, 1800, 204.997, image_00275.png
6032.69, 5857.78, 1800, 205.905, image_00276.png
6028.18, 5848.85, 1800, 206.825, image_00277.png
6023.53, 5840, 1800, 207.759, image_00278.png
6018.73, 5831.22, 1800, 208.713, image_00279.png
6013.78, 5822.53, 1800, 209.681, image_00280.png
6008.69, 5813.93, 1800, 210.663, image_00281.png
6003.44, 5805.41, 1800, 211.668, image_00282.png
5998.05, 5796.99, 1800, 212.69, image_00283.png
5992.5, 5788.67, 1800, 213.72, image_00284.png
5986.81, 5780.45, 1800, 214.726, image_00285.png
5980.98, 5772.33, 1800, 215.714, image_00286.png
5975.01, 5764.3, 1800, 216.676, image_00287.png
5968.91, 5756.38, 1800, 217.611, image_00288.png
5962.69, 5748.55, 1800, 218.516, image_00289.png
5956.34, 5740.82, 1800, 219.394, image_00290.png
5949.89, 5733.18, 1800, 220.234, image_00291.png
5943.33, 5725.64, 1800, 221.045, image_00292.png
5936.66, 5718.18, 1800, 221.815, image_00293.png
5929.9, 5710.81, 1800, 222.554, image_00294.png
5923.05, 5703.53, 1800, 223.255, image_00295.png
5916.12, 5696.32, 1800, 223.92, image_00296.png
5909.11, 5689.19, 1800, 224.552, image_00297.png
5902.02, 5682.14, 1800, 225.145, image_00298.png
5894.87, 5675.15, 1800, 225.703, image_00299.png
5887.65, 5668.23, 1800, 226.227, image_00300.png
5880.37, 5661.37, 1800, 226.719, image_00301.png
5873.04, 5654.57, 1800, 227.176, image_00302.png
5865.66, 5647.83, 1800, 227.601, image_00303.png
5858.23, 5641.13, 1800, 227.995, image_00304.png
5850.76, 5634.49, 1800, 228.359, image_00305.png
5843.24, 5627.88, 1800, 228.698, image_00306.png
5835.7, 5621.32, 1800, 229.004, image_00307.png
5828.12, 5614.8, 1800, 229.286, image_00308.png
5820.51, 5608.31, 1800, 229.54, image_00309.png
5812.88, 5601.85, 1800, 229.771, image_00310.png
5805.22, 5595.42, 1800, 229.979, image_00311.png
5797.54, 5589.01, 1800, 230.167, image_00312.png
5789.85, 5582.62, 1800, 230.329, image_00313.png
5782.13, 5576.26, 1800, 230.473, image_00314.png
5774.41, 5569.91, 1800, 230.599, image_00315.png
5766.67, 5563.58, 1800, 230.707, image_00316.png
5758.92, 5557.26, 1800, 230.796, image_00317.png
5751.16, 5550.95, 1800, 230.871, image_00318.png
5743.4, 5544.64, 1800, 230.927, image_00319.png
5735.63, 5538.34, 1800, 230.959, image_00320.png
5727.86, 5532.05, 1800, 230.968, image_00321.png
5720.1, 5525.75, 1800, 230.955, image_00322.png
5712.34, 5519.44, 1800, 230.918, image_00323.png
5704.58, 5513.13, 1800, 230.862, image_00324.png
5696.83, 5506.81, 1800, 230.781, image_00325.png
5689.09, 5500.47, 1800, 230.683, image_00326.png
5681.37, 5494.12, 1800, 230.565, image_00327.png
5673.66, 5487.75, 1800, 230.425, image_00328.png
5665.97, 5481.36, 1800, 230.268, image_00329.png
5658.3, 5474.95, 1800, 230.089, image_00330.png
5650.65, 5468.5, 1800, 229.894, image_00331.png
5643.02, 5462.03, 1800, 229.676, image_00332.png
5635.43, 5455.53, 1800, 229.439, image_00333.png
5627.86, 5449, 1800, 229.184, image_00334.png
5620.32, 5442.43, 1800, 228.905, image_00335.png
5612.82, 5435.82, 1800, 228.605, image_00336.png
5605.35, 5429.16, 1800, 228.286, image_00337.png
5597.92, 5422.47, 1800, 227.939, image_00338.png
5590.54, 5415.72, 1800, 227.574, image_00339.png
5583.2, 5408.93, 1800, 227.181, image_00340.png
5575.92, 5402.08, 1800, 226.761, image_00341.png
5568.68, 5395.18, 1800, 226.318, image_00342.png
5561.51, 5388.21, 1800, 225.842, image_00343.png
5554.39, 5381.19, 1800, 225.338, image_00344.png
5547.34, 5374.09, 1800, 224.803, image_00345.png
5540.36, 5366.93, 1800, 224.229, image_00346.png
5533.46, 5359.7, 1800, 223.628, image_00347.png
5526.64, 5352.38, 1800, 222.981, image_00348.png
5519.9, 5344.99, 1800, 222.296, image_00349.png
5513.26, 5337.51, 1800, 221.569, image_00350.png
5506.73, 5329.95, 1800, 220.789, image_00351.png
5500.3, 5322.29, 1800, 219.965, image_00352.png
5493.99, 5314.53, 1800, 219.082, image_00353.png
5487.81, 5306.67, 1800, 218.141, image_00354.png
5481.76, 5298.7, 1800, 217.138, image_00355.png
5475.87, 5290.62, 1800, 216.067, image_00356.png
5470.13, 5282.43, 1800, 214.919, image_00357.png
5464.58, 5274.12, 1800, 213.691, image_00358.png
5459.21, 5265.68, 1800, 212.379, image_00359.png
5454.06, 5257.11, 1800, 210.972, image_00360.png
5449.13, 5248.41, 1800, 209.461, image_00361.png
5444.44, 5239.57, 1800, 207.88, image_00362.png
5440, 5230.62, 1800, 206.295, image_00363.png
5435.81, 5221.54, 1800, 204.715, image_00364.png
5431.86, 5212.35, 1800, 203.152, image_00365.png
5428.17, 5203.06, 1800, 201.606, image_00366.png
5424.72, 5193.67, 1800, 200.083, image_00367.png
5421.52, 5184.19, 1800, 198.582, image_00368.png
5418.57, 5174.64, 1800, 197.116, image_00369.png
5415.85, 5165.02, 1800, 195.679, image_00370.png
5413.37, 5155.33, 1800, 194.282, image_00371.png
5411.12, 5145.59, 1800, 192.926, image_00372.png
5409.1, 5135.79, 1800, 191.613, image_00373.png
5407.29, 5125.96, 1800, 190.344, image_00374.png
5405.7, 5116.09, 1800, 189.128, image_00375.png
5404.3, 5106.18, 1800, 187.96, image_00376.png
5403.1, 5096.26, 1800, 186.845, image_00377.png
5402.08, 5086.31, 1800, 185.79, image_00378.png
5401.24, 5076.34, 1800, 184.789, image_00379.png
5400.56, 5066.37, 1800, 183.854, image_00380.png
5400.03, 5056.38, 1800, 182.979, image_00381.png
5399.64, 5046.39, 1800, 182.178, image_00382.png
5399.38, 5036.39, 1800, 181.442, image_00383.png
5399.24, 5026.39, 1800, 180.792, image_00384.png
5399.2, 5016.39, 1800, 180.219, image_00385.png
5399.24, 5006.39, 1800, 179.746, image_00386.png
5399.34, 4996.39, 1800, 179.372, image_00387.png
5399.5, 4986.4, 1800, 179.118, image_00388.png
5399.67, 4976.4, 1800, 179.003, image_00389.png
5399.83, 4966.4, 1800, 179.052, image_00390.png
5399.96, 4956.4, 1800, 179.298, image_00391.png
5400, 4946.4, 1800, 179.795, image_00392.png
5399.91, 4936.4, 1800, 180.527, image_00393.png
5399.67, 4926.4, 1800, 181.437, image_00394.png
5399.24, 4916.41, 1800, 182.544, image_00395.png
5398.58, 4906.43, 1800, 183.86, image_00396.png
5397.65, 4896.48, 1800, 185.387, image_00397.png
5396.43, 4886.55, 1800, 187.102, image_00398.png
5394.89, 4876.67, 1800, 188.968, image_00399.png
5393.01, 4866.85, 1800, 190.917, image_00400.png
5390.81, 4857.1, 1800, 192.869, image_00401.png
5388.28, 4847.42, 1800, 194.752, image_00402.png
5385.45, 4837.83, 1800, 196.495, image_00403.png
5382.37, 4828.32, 1800, 198.057, image_00404.png
5379.05, 4818.88, 1800, 199.424, image_00405.png
5375.55, 4809.52, 1800, 200.588, image_00406.png
5371.88, 4800.21, 1800, 201.566, image_00407.png
5368.08, 4790.96, 1800, 202.378, image_00408.png
5364.17, 4781.76, 1800, 203.041, image_00409.png
5360.18, 4772.59, 1800, 203.582, image_00410.png
5356.11, 4763.46, 1800, 204.021, image_00411.png
5351.99, 4754.35, 1800, 204.37, image_00412.png
5347.82, 4745.26, 1800, 204.647, image_00413.png
5343.62, 4736.18, 1800, 204.864, image_00414.png
5339.39, 4727.12, 1800, 205.022, image_00415.png
5335.14, 4718.07, 1800, 205.137, image_00416.png
5330.88, 4709.02, 1800, 205.215, image_00417.png
5326.61, 4699.98, 1800, 205.263, image_00418.png
5322.34, 4690.93, 1800, 205.286, image_00419.png
5318.07, 4681.89, 1800, 205.286, image_00420.png
5313.8, 4672.85, 1800, 205.263, image_00421.png
5309.54, 4663.8, 1800, 205.222, image_00422.png
5305.29, 4654.75, 1800, 205.168, image_00423.png
5301.05, 4645.7, 1800, 205.098, image_00424.png
5296.82, 4636.63, 1800, 205.012, image_00425.png
5292.6, 4627.57, 1800, 204.912, image_00426.png
5288.41, 4618.49, 1800, 204.801, image_00427.png
5284.23, 4609.4, 1800, 204.676, image_00428.png
5280.08, 4600.31, 1800, 204.538, image_00429.png
5275.95, 4591.2, 1800, 204.389, image_00430.png
5271.84, 4582.08, 1800, 204.229, image_00431.png
5267.76, 4572.95, 1800, 204.057, image_00432.png
5263.72, 4563.81, 1800, 203.87, image_00433.png
5259.7, 4554.65, 1800, 203.671, image_00434.png
5255.72, 4545.47, 1800, 203.459, image_00435.png
5251.77, 4536.29, 1800, 203.238, image_00436.png
5247.86, 4527.08, 1800, 202.998, image_00437.png
5243.99, 4517.86, 1800, 202.747, image_00438.png
5240.16, 4508.62, 1800, 202.481, image_00439.png
5236.38, 4499.36, 1800, 202.197, image_00440.png
5232.65, 4490.09, 1800, 201.897, image_00441.png
5228.97, 4480.79, 1800, 201.583, image_00442.png
5225.34, 4471.47, 1800, 201.246, image_00443.png
5221.77, 4462.13, 1800, 200.891, image_00444.png
5218.26, 4452.76, 1800, 200.514, image_00445.png
5214.82, 4443.38, 1800, 200.113, image_00446.png
5211.45, 4433.96, 1800, 199.691, image_00447.png
5208.15, 4424.52, 1800, 199.238, image_00448.png
5204.93, 4415.06, 1800, 198.757, image_00449.png
5201.79, 4405.56, 1800, 198.241, image_00450.png
5198.75, 4396.03, 1800, 197.696, image_00451.png
5195.8, 4386.48, 1800, 197.13, image_00452.png
5192.94, 4376.9, 1800, 196.564, image_00453.png
5190.18, 4367.29, 1800, 196.002, image_00454.png
5187.51, 4357.65, 1800, 195.439, image_00455.png
5184.94, 4347.99, 1800, 194.881, image_00456.png
5182.45, 4338.3, 1800, 194.327, image_00457.png
5180.07, 4328.59, 1800, 193.769, image_00458.png
5177.78, 4318.85, 1800, 193.22, image_00459.png
5175.58, 4309.1, 1800, 192.671, image_00460.png
5173.47, 4299.32, 1800, 192.126, image_00461.png
5171.46, 4289.53, 1800, 191.582, image_00462.png
5169.54, 4279.71, 1800, 191.042, image_00463.png
5167.71, 4269.88, 1800, 190.506, image_00464.png
5165.97, 4260.03, 1800, 189.972, image_00465.png
5164.32, 4250.17, 1800, 189.439, image_00466.png
5162.77, 4240.29, 1800, 188.915, image_00467.png
5161.3, 4230.4, 1800, 188.392, image_00468.png
5159.93, 4220.5, 1800, 187.874, image_00469.png
5158.64, 4210.58, 1800, 187.358, image_00470.png
5157.44, 4200.65, 1800, 186.849, image_00471.png
5156.33, 4190.71, 1800, 186.348, image_00472.png
5155.31, 4180.77, 1800, 185.846, image_00473.png
5154.37, 4170.81, 1800, 185.359, image_00474.png
5153.51, 4160.85, 1800, 184.871, image_00475.png
5152.74, 4150.88, 1800, 184.4, image_00476.png
5152.05, 4140.9, 1800, 183.935, image_00477.png
5151.44, 4130.92, 1800, 183.483, image_00478.png
5150.9, 4120.93, 1800, 183.05, image_00479.png
5150.43, 4110.94, 1800, 182.637, image_00480.png
5150.04, 4100.95, 1800, 182.252, image_00481.png
5149.7, 4090.96, 1800, 181.893, image_00482.png
5149.43, 4080.96, 1800, 181.516, image_00483.png
5149.23, 4070.96, 1800, 181.112, image_00484.png
5149.11, 4060.96, 1800, 180.697, image_00485.png
5149.05, 4050.96, 1800, 180.29, image_00486.png
5149.06, 4040.96, 1800, 179.918, image_00487.png
5149.13, 4030.96, 1800, 179.607, image_00488.png
5149.24, 4020.97, 1800, 179.372, image_00489.png
5149.37, 4010.97, 1800, 179.227, image_00490.png
5149.51, 4000.97, 1800, 179.167, image_00491.png
5149.66, 3990.97, 1800, 179.178, image_00492.png
5149.79, 3980.97, 1800, 179.243, image_00493.png
5149.9, 3970.97, 1800, 179.353, image_00494.png
5150, 3960.97, 1800, 179.484, image_00495.png
5150.06, 3950.97, 1800, 179.628, image_00496.png
5150.1, 3940.97, 1800, 179.779, image_00497.png
5150.12, 3930.97, 1800, 179.929, image_00498.png
5150.1, 3920.97, 1800, 180.079, image_00499.png
5150.07, 3910.97, 1800, 180.221, image_00500.png
5150.01, 3900.97, 1800, 180.361, image_00501.png
5149.92, 3890.97, 1800, 180.484, image_00502.png
5149.82, 3880.97, 1800, 180.585, image_00503.png
5149.71, 3870.97, 1800, 180.661, image_00504.png
5149.58, 3860.97, 1800, 180.721, image_00505.png
5149.45, 3850.97, 1800, 180.765, image_00506.png
5149.31, 3840.98, 1800, 180.792, image_00507.png
5149.17, 3830.98, 1800, 180.814, image_00508.png
5149.03, 3820.98, 1800, 180.825, image_00509.png
5148.88, 3810.98, 1800, 180.825, image_00510.png
5148.74, 3800.98, 1800, 180.82, image_00511.png
5148.6, 3790.98, 1800, 180.806, image_00512.png
5148.46, 3780.98, 1800, 180.789, image_00513.png
5148.33, 3770.98, 1800, 180.762, image_00514.png
5148.2, 3760.98, 1800, 180.735, image_00515.png
5148.08, 3750.98, 1800, 180.699, image_00516.png
