X [mm], Y [mm], Z [mm], Heading [degrees], Filename
5132.32, 3807.51, 1800, 162.021, image_00513.png
5135.24, 3797.94, 1800, 163.057, image_00514.png
5137.97, 3788.32, 1800, 164.239, image_00515.png
5140.48, 3778.64, 1800, 165.546, image_00516.png
5142.75, 3768.9, 1800, 166.946, image_00517.png
5144.78, 3759.11, 1800, 168.419, image_00518.png
5146.54, 3749.27, 1800, 169.938, image_00519.png
5148.04, 3739.38, 1800, 171.483, image_00520.png
5149.27, 3729.46, 1800, 173.034, image_00521.png
5150.23, 3719.5, 1800, 174.575, image_00522.png
5150.93, 3709.53, 1800, 176.096, image_00523.png
5151.36, 3699.54, 1800, 177.576, image_00524.png
5151.55, 3689.54, 1800, 179.019, image_00525.png
5151.49, 3679.54, 1800, 180.41, image_00526.png
5151.2, 3669.54, 1800, 181.749, image_00527.png
5150.69, 3659.56, 1800, 183.034, image_00528.png
5149.96, 3649.58, 1800, 184.257, image_00529.png
5149.03, 3639.63, 1800, 185.411, image_00530.png
5147.92, 3629.69, 1800, 186.438, image_00531.png
5146.65, 3619.77, 1800, 187.358, image_00532.png
5145.23, 3609.87, 1800, 188.181, image_00533.png
5143.69, 3599.99, 1800, 188.928, image_00534.png
5142.03, 3590.13, 1800, 189.604, image_00535.png
5140.26, 3580.29, 1800, 190.222, image_00536.png
5138.4, 3570.46, 1800, 190.787, image_00537.png
5136.44, 3560.66, 1800, 191.307, image_00538.png
5134.4, 3550.87, 1800, 191.789, image_00539.png
5132.29, 3541.09, 1800, 192.232, image_00540.png
5130.1, 3531.33, 1800, 192.641, image_00541.png
5127.86, 3521.59, 1800, 193.027, image_00542.png
5125.54, 3511.86, 1800, 193.38, image_00543.png
5123.18, 3502.15, 1800, 193.714, image_00544.png
5120.76, 3492.44, 1800, 194.027, image_00545.png
5118.29, 3482.75, 1800, 194.315, image_00546.png
5115.77, 3473.07, 1800, 194.585, image_00547.png
5113.21, 3463.41, 1800, 194.842, image_00548.png
5110.62, 3453.75, 1800, 195.079, image_00549.png
5107.98, 3444.1, 1800, 195.3, image_00550.png
5105.31, 3434.47, 1800, 195.509, image_00551.png
5102.6, 3424.84, 1800, 195.705, image_00552.png
5099.87, 3415.22, 1800, 195.884, image_00553.png
5097.1, 3405.61, 1800, 196.055, image_00554.png
5094.31, 3396.01, 1800, 196.211, image_00555.png
5091.5, 3386.41, 1800, 196.353, image_00556.png
5088.66, 3376.82, 1800, 196.489, image_00557.png
5085.81, 3367.24, 1800, 196.607, image_00558.png
5082.93, 3357.66, 1800, 196.718, image_00559.png
5080.04, 3348.09, 1800, 196.814, image_00560.png
5077.13, 3338.52, 1800, 196.898, image_00561.png
5074.22, 3328.96, 1800, 196.97, image_00562.png
5071.29, 3319.39, 1800, 197.027, image_00563.png
5068.35, 3309.83, 1800, 197.073, image_00564.png
5065.41, 3300.28, 1800, 197.101, image_00565.png
5062.47, 3290.72, 1800, 197.112, image_00566.png
5059.53, 3281.16, 1800, 197.103, image_00567.png
5056.59, 3271.6, 1800, 197.075, image_00568.png
5053.67, 3262.04, 1800, 197.021, image_00569.png
5050.75, 3252.47, 1800, 196.936, image_00570.png
5047.86, 3242.9, 1800, 196.821, image_00571.png
5044.99, 3233.32, 1800, 196.672, image_00572.png
5042.14, 3223.74, 1800, 196.501, image_00573.png
5039.33, 3214.14, 1800, 196.299, image_00574.png
5036.57, 3204.53, 1800, 196.056, image_00575.png
5033.84, 3194.91, 1800, 195.775, image_00576.png
5031.18, 3185.27, 1800, 195.452, image_00577.png
5028.57, 3175.62, 1800, 195.074, image_00578.png
5026.04, 3165.94, 1800, 194.641, image_00579.png
5023.59, 3156.25, 1800, 194.149, image_00580.png
5021.23, 3146.53, 1800, 193.596, image_00581.png
5018.97, 3136.79, 1800, 192.985, image_00582.png
5016.83, 3127.02, 1800, 192.313, image_00583.png
5014.81, 3117.22, 1800, 191.6, image_00584.png
5012.92, 3107.4, 1800, 190.845, image_00585.png
5011.16, 3097.56, 1800, 190.07, image_00586.png
5009.54, 3087.69, 1800, 189.293, image_00587.png
5008.05, 3077.81, 1800, 188.529, image_00588.png
5006.68, 3067.9, 1800, 187.798, image_00589.png
5005.43, 3057.98, 1800, 187.112, image_00590.png
5004.3, 3048.04, 1800, 186.485, image_00591.png
5003.26, 3038.1, 1800, 185.916, image_00592.png
5002.31, 3028.14, 1800, 185.419, image_00593.png
5001.43, 3018.18, 1800, 184.981, image_00594.png
5000.62, 3008.21, 1800, 184.605, image_00595.png
4999.87, 2998.24, 1800, 184.287, image_00596.png
4999.17, 2988.27, 1800, 184.035, image_00597.png
4998.49, 2978.29, 1800, 183.858, image_00598.png
4997.83, 2968.31, 1800, 183.756, image_00599.png
4997.19, 2958.33, 1800, 183.712, image_00600.png
4996.54, 2948.35, 1800, 183.718, image_00601.png
4995.88, 2938.37, 1800, 183.77, image_00602.png
4995.21, 2928.4, 1800, 183.86, image_00603.png
4994.52, 2918.42, 1800, 183.988, image_00604.png
4993.79, 2908.45, 1800, 184.145, image_00605.png
4993.04, 2898.47, 1800, 184.334, image_00606.png
4992.25, 2888.51, 1800, 184.553, image_00607.png
4991.42, 2878.54, 1800, 184.796, image_00608.png
4990.54, 2868.58, 1800, 185.065, image_00609.png
4989.61, 2858.62, 1800, 185.362, image_00610.png
4988.62, 2848.67, 1800, 185.683, image_00611.png
4987.58, 2838.73, 1800, 186.024, image_00612.png
4986.47, 2828.79, 1800, 186.391, image_00613.png
4985.29, 2818.86, 1800, 186.781, image_00614.png
4984.05, 2808.94, 1800, 187.194, image_00615.png
4982.72, 2799.02, 1800, 187.633, image_00616.png
4981.32, 2789.12, 1800, 188.095, image_00617.png
4979.84, 2779.23, 1800, 188.58, image_00618.png
4978.26, 2769.36, 1800, 189.094, image_00619.png
4976.6, 2759.5, 1800, 189.628, image_00620.png
4974.84, 2749.65, 1800, 190.194, image_00621.png
4972.97, 2739.83, 1800, 190.783, image_00622.png
4971.01, 2730.02, 1800, 191.401, image_00623.png
4968.93, 2720.24, 1800, 192.052, image_00624.png
4966.73, 2710.49, 1800, 192.728, image_00625.png
4964.42, 2700.76, 1800, 193.44, image_00626.png
4961.98, 2691.06, 1800, 194.185, image_00627.png
4959.41, 2681.4, 1800, 194.958, image_00628.png
4956.7, 2671.77, 1800, 195.773, image_00629.png
4953.85, 2662.19, 1800, 196.622, image_00630.png
4950.85, 2652.64, 1800, 197.513, image_00631.png
4947.71, 2643.15, 1800, 198.428, image_00632.png
4944.41, 2633.71, 1800, 199.314, image_00633.png
4940.98, 2624.32, 1800, 200.133, image_00634.png
4937.42, 2614.97, 1800, 200.882, image_00635.png
4933.76, 2605.67, 1800, 201.566, image_00636.png
4929.99, 2596.41, 1800, 202.183, image_00637.png
4926.13, 2587.18, 1800, 202.737, image_00638.png
4922.2, 2577.99, 1800, 203.217, image_00639.png
4918.19, 2568.82, 1800, 203.635, image_00640.png
4914.13, 2559.68, 1800, 203.979, image_00641.png
4910.03, 2550.57, 1800, 204.251, image_00642.png
4905.89, 2541.46, 1800, 204.448, image_00643.png
4901.74, 2532.37, 1800, 204.571, image_00644.png
4897.57, 2523.27, 1800, 204.605, image_00645.png
4893.42, 2514.18, 1800, 204.558, image_00646.png
4889.28, 2505.07, 1800, 204.416, image_00647.png
4885.19, 2495.95, 1800, 204.166, image_00648.png
4881.14, 2486.8, 1800, 203.814, image_00649.png
4877.18, 2477.63, 1800, 203.333, image_00650.png
4873.31, 2468.4, 1800, 202.716, image_00651.png
4869.56, 2459.13, 1800, 201.945, image_00652.png
4865.96, 2449.8, 1800, 200.998, image_00653.png
4862.55, 2440.4, 1800, 199.85, image_00654.png
4859.36, 2430.92, 1800, 198.467, image_00655.png
4856.45, 2421.36, 1800, 196.817, image_00656.png
4853.85, 2411.7, 1800, 194.844, image_00657.png
4851.66, 2401.95, 1800, 192.499, image_00658.png
4849.93, 2392.1, 1800, 189.722, image_00659.png
4848.76, 2382.17, 1800, 186.44, image_00660.png
4848.25, 2372.18, 1800, 182.588, image_00661.png
4848.51, 2362.19, 1800, 178.12, image_00662.png
4849.64, 2352.26, 1800, 173.024, image_00663.png
4851.74, 2342.48, 1800, 167.443, image_00664.png
4854.75, 2332.95, 1800, 162.011, image_00665.png
4858.57, 2323.71, 1800, 157.069, image_00666.png
4863.1, 2314.8, 1800, 152.686, image_00667.png
4868.22, 2306.21, 1800, 148.89, image_00668.png
4873.82, 2297.93, 1800, 145.651, image_00669.png
4879.82, 2289.93, 1800, 142.93, image_00670.png
4886.13, 2282.17, 1800, 140.673, image_00671.png
4892.69, 2274.63, 1800, 138.826, image_00672.png
4899.45, 2267.26, 1800, 137.351, image_00673.png
4906.36, 2260.03, 1800, 136.204, image_00674.png
4913.38, 2252.9, 1800, 135.363, image_00675.png
4920.47, 2245.85, 1800, 134.803, image_00676.png
4927.59, 2238.84, 1800, 134.509, image_00677.png
4934.73, 2231.83, 1800, 134.477, image_00678.png
4941.84, 2224.8, 1800, 134.704, image_00679.png
4948.89, 2217.71, 1800, 135.199, image_00680.png
4955.85, 2210.53, 1800, 135.969, image_00681.png
4962.68, 2203.22, 1800, 137.042, image_00682.png
4969.32, 2195.75, 1800, 138.443, image_00683.png
4975.75, 2188.08, 1800, 140.205, image_00684.png
4981.88, 2180.18, 1800, 142.378, image_00685.png
4987.64, 2172.02, 1800, 145.009, image_00686.png
4992.96, 2163.55, 1800, 148.159, image_00687.png
4997.72, 2154.76, 1800, 151.868, image_00688.png
5001.82, 2145.64, 1800, 156.157, image_00689.png
5005.2, 2136.23, 1800, 160.605, image_00690.png
5007.89, 2126.6, 1800, 164.801, image_00691.png
5009.91, 2116.81, 1800, 168.653, image_00692.png
5011.33, 2106.91, 1800, 172.118, image_00693.png
5012.22, 2096.95, 1800, 175.173, image_00694.png
5012.64, 2086.96, 1800, 177.827, image_00695.png
5012.66, 2076.96, 1800, 180.096, image_00696.png
5012.34, 2066.97, 1800, 182.006, image_00697.png
5011.74, 2056.99, 1800, 183.578, image_00698.png
5010.91, 2047.02, 1800, 184.849, image_00699.png
5009.91, 2037.07, 1800, 185.835, image_00700.png
5008.78, 2027.13, 1800, 186.557, image_00701.png
5007.56, 2017.21, 1800, 187.036, image_00702.png
5006.29, 2007.29, 1800, 187.281, image_00703.png
5005.02, 1997.37, 1800, 187.304, image_00704.png
5003.78, 1987.45, 1800, 187.113, image_00705.png
5002.61, 1977.52, 1800, 186.702, image_00706.png
5001.54, 1967.57, 1800, 186.086, image_00707.png
5000.61, 1957.62, 1800, 185.247, image_00708.png
4999.87, 1947.65, 1800, 184.194, image_00709.png
4999.34, 1937.66, 1800, 182.919, image_00710.png
4999.07, 1927.66, 1800, 181.412, image_00711.png
4999.1, 1917.66, 1800, 179.669, image_00712.png
4999.47, 1907.67, 1800, 177.688, image_00713.png
5000.23, 1897.7, 1800, 175.469, image_00714.png
5001.39, 1887.77, 1800, 173.143, image_00715.png
5002.93, 1877.89, 1800, 170.944, image_00716.png
5004.82, 1868.07, 1800, 168.915, image_00717.png
5007.03, 1858.32, 1800, 167.066, image_00718.png
5009.52, 1848.63, 1800, 165.4, image_00719.png
5012.27, 1839.02, 1800, 163.922, image_00720.png
5015.24, 1829.47, 1800, 162.628, image_00721.png
5018.39, 1819.98, 1800, 161.513, image_00722.png
5021.71, 1810.55, 1800, 160.564, image_00723.png
5025.15, 1801.16, 1800, 159.776, image_00724.png
5028.7, 1791.81, 1800, 159.129, image_00725.png
5032.34, 1782.49, 1800, 158.627, image_00726.png
5036.04, 1773.21, 1800, 158.24, image_00727.png
5039.79, 1763.93, 1800, 157.976, image_00728.png
5043.56, 1754.67, 1800, 157.812, image_00729.png
5047.35, 1745.42, 1800, 157.742, image_00730.png
5051.13, 1736.16, 1800, 157.762, image_00731.png
5054.91, 1726.9, 1800, 157.856, image_00732.png
5058.65, 1717.63, 1800, 158.02, image_00733.png
5062.36, 1708.34, 1800, 158.251, image_00734.png
5066.02, 1699.04, 1800, 158.535, image_00735.png
5069.63, 1689.71, 1800, 158.873, image_00736.png
5073.18, 1680.36, 1800, 159.251, image_00737.png
5076.66, 1670.99, 1800, 159.677, image_00738.png
5080.07, 1661.58, 1800, 160.132, image_00739.png
5083.39, 1652.15, 1800, 160.619, image_00740.png
5086.63, 1642.69, 1800, 161.137, image_00741.png
5089.78, 1633.2, 1800, 161.678, image_00742.png
5092.84, 1623.68, 1800, 162.236, image_00743.png
5095.81, 1614.13, 1800, 162.814, image_00744.png
5098.67, 1604.55, 1800, 163.405, image_00745.png
5101.44, 1594.94, 1800, 164.01, image_00746.png
5104.1, 1585.3, 1800, 164.62, image_00747.png
5106.66, 1575.63, 1800, 165.243, image_00748.png
5109.11, 1565.94, 1800, 165.87, image_00749.png
5111.45, 1556.22, 1800, 166.497, image_00750.png
5113.69, 1546.47, 1800, 167.13, image_00751.png
5115.82, 1536.7, 1800, 167.761, image_00752.png
5117.84, 1526.91, 1800, 168.392, image_00753.png
5119.76, 1517.09, 1800, 169.021, image_00754.png
5121.56, 1507.26, 1800, 169.645, image_00755.png
5123.27, 1497.4, 1800, 170.27, image_00756.png
5124.86, 1487.53, 1800, 170.888, image_00757.png
5126.35, 1477.64, 1800, 171.498, image_00758.png
5127.73, 1467.74, 1800, 172.104, image_00759.png
5129.01, 1457.82, 1800, 172.703, image_00760.png
5130.19, 1447.89, 1800, 173.292, image_00761.png
5131.27, 1437.95, 1800, 173.877, image_00762.png
5132.24, 1428, 1800, 174.453, image_00763.png
5133.12, 1418.04, 1800, 175.022, image_00764.png
5133.9, 1408.07, 1800, 175.577, image_00765.png
5134.59, 1398.09, 1800, 176.129, image_00766.png
5135.18, 1388.11, 1800, 176.672, image_00767.png
5135.67, 1378.12, 1800, 177.203, image_00768.png
5136.08, 1368.13, 1800, 177.727, image_00769.png
5136.4, 1358.13, 1800, 178.238, image_00770.png
5136.62, 1348.14, 1800, 178.746, image_00771.png
5136.76, 1338.14, 1800, 179.243, image_00772.png
5136.82, 1328.14, 1800, 179.73, image_00773.png
5136.79, 1318.14, 1800, 180.208, image_00774.png
5136.68, 1308.14, 1800, 180.674, image_00775.png
5136.49, 1298.14, 1800, 181.139, image_00776.png
5136.22, 1288.14, 1800, 181.588, image_00777.png
5135.88, 1278.15, 1800, 182.033, image_00778.png
5135.45, 1268.16, 1800, 182.467, image_00779.png
5134.96, 1258.17, 1800, 182.893, image_00780.png
5134.39, 1248.19, 1800, 183.313, image_00781.png
5133.74, 1238.21, 1800, 183.722, image_00782.png
5133.03, 1228.23, 1800, 184.123, image_00783.png
5132.25, 1218.26, 1800, 184.518, image_00784.png
5131.4, 1208.3, 1800, 184.908, image_00785.png
5130.49, 1198.34, 1800, 185.285, image_00786.png
5129.51, 1188.39, 1800, 185.656, image_00787.png
5128.47, 1178.44, 1800, 186.023, image_00788.png
5127.36, 1168.5, 1800, 186.382, image_00789.png
5126.2, 1158.57, 1800, 186.731, image_00790.png
5124.97, 1148.65, 1800, 187.077, image_00791.png
5123.69, 1138.73, 1800, 187.414, image_00792.png
5122.35, 1128.82, 1800, 187.748, image_00793.png
5120.95, 1118.92, 1800, 188.07, image_00794.png
5119.49, 1109.03, 1800, 188.392, image_00795.png
5117.99, 1099.14, 1800, 188.704, image_00796.png
5116.43, 1089.26, 1800, 189.011, image_00797.png
5114.81, 1079.39, 1800, 189.313, image_00798.png
5113.15, 1069.53, 1800, 189.609, image_00799.png
5111.44, 1059.68, 1800, 189.899, image_00800.png
5109.67, 1049.84, 1800, 190.186, image_00801.png
5107.86, 1040, 1800, 190.467, image_00802.png
5106, 1030.18, 1800, 190.741, image_00803.png
5104.1, 1020.36, 1800, 191.012, image_00804.png
5102.13, 1010.56, 1800, 191.404, image_00805.png
5100.15, 1000.75, 1800, 191.404, image_00806.png
