X_COOR,Y_COOR,HEADING,MATCHED_ROUTE_VIEW_IDX
490,850,120,464
490,830,116,464
490,810,120,464
490,790,184,423
490,770,180,413
490,750,116,464
490,730,168,422
490,710,184,563
490,690,160,422
490,670,204,422
490,650,180,461
490,630,184,603
490,610,124,464
490,590,176,428
490,570,176,431
490,550,160,384
490,530,164,403
490,510,168,408
490,490,180,422
490,470,164,563
490,450,172,438
490,430,172,620
490,410,168,424
490,390,96,387
490,370,176,424
490,350,164,565
490,330,168,563
490,310,164,570
490,290,198,425
490,270,160,603
490,250,200,424
490,230,120,466
490,210,128,464
490,190,180,438
490,170,168,597
490,150,100,464
490,130,216,563
490,110,176,424
510,850,168,438
510,830,116,464
510,810,168,424
510,790,172,424
510,770,168,422
510,750,176,772
510,730,176,422
510,710,192,772
510,690,164,422
510,670,184,563
510,650,192,772
510,630,180,586
510,610,88,464
510,590,156,784
510,570,140,394
510,550,172,382
510,530,144,394
510,510,172,423
510,490,176,423
510,470,172,424
510,450,176,563
510,430,140,424
510,410,168,620
510,390,172,620
510,370,160,423
510,350,164,565
510,330,192,424
510,310,168,563
510,290,200,424
510,270,192,422
510,250,264,624
510,230,140,464
510,210,136,424
510,190,176,424
510,170,112,464
510,150,220,563
510,130,176,424
510,110,160,424
530,850,116,464
530,830,168,422
530,810,168,457
530,790,164,415
530,770,172,422
530,750,168,422
530,730,156,597
530,710,172,422
530,690,204,772
530,670,192,772
530,650,204,772
530,630,92,464
530,610,116,467
530,590,184,586
530,570,192,607
530,550,144,357
530,530,140,393
530,510,160,403
530,490,128,391
530,470,164,624
530,450,176,563
530,430,164,624
530,410,172,620
530,390,160,422
530,370,176,620
530,350,168,563
530,330,168,751
530,310,168,563
530,290,96,750
530,270,144,758
530,250,128,464
530,230,212,424
530,210,4,758
530,190,352,782
530,170,192,620
530,150,172,424
530,130,172,424
530,110,168,435
550,850,168,424
550,830,164,422
550,810,180,422
550,790,160,408
550,770,164,422
550,750,112,464
550,730,132,418
550,710,156,597
550,690,188,772
550,670,164,422
550,650,148,422
550,630,148,438
550,610,120,465
550,590,140,301
550,570,128,329
550,550,76,383
550,530,156,422
550,510,164,561
550,490,160,403
550,470,164,403
550,450,176,563
550,430,164,624
550,410,144,597
550,390,144,597
550,370,172,422
550,350,172,423
550,330,172,424
550,310,160,624
550,290,132,424
550,270,156,751
550,250,164,772
550,230,210,751
550,210,248,603
550,190,180,597
550,170,152,438
550,150,188,605
550,130,180,424
550,110,176,422
570,850,164,554
570,830,160,607
570,810,164,563
570,790,160,438
570,770,176,422
570,750,168,563
570,730,172,563
570,710,172,562
570,690,200,620
570,670,136,462
570,650,156,422
570,630,164,421
570,610,148,287
570,590,140,301
570,570,120,464
570,550,120,464
570,530,124,464
570,510,148,561
570,490,164,559
570,470,160,561
570,450,160,563
570,430,144,597
570,410,144,589
570,390,160,624
570,370,144,597
570,350,168,423
570,330,176,424
570,310,180,424
570,290,132,429
570,270,164,620
570,250,168,572
570,230,216,589
570,210,260,423
570,190,144,408
570,170,172,589
570,150,192,422
570,130,160,589
570,110,168,421
590,850,124,482
590,830,176,772
590,810,184,249
590,790,160,424
590,770,160,424
590,750,160,424
590,730,172,563
590,710,124,464
590,690,124,464
590,670,164,422
590,650,168,422
590,630,164,265
590,610,156,273
590,590,148,268
590,570,144,291
590,550,168,422
590,530,188,424
590,510,172,562
590,490,156,552
590,470,180,624
590,450,156,563
590,430,156,561
590,410,140,422
590,390,12,760
590,370,164,424
590,350,168,422
590,330,164,422
590,310,106,466
590,290,136,424
590,270,116,464
590,250,188,744
590,230,116,466
590,210,120,464
590,190,176,567
590,170,200,623
590,150,144,563
590,130,168,403
590,110,148,563
610,850,164,436
610,830,184,45
610,810,248,59
610,790,112,464
610,770,160,422
610,750,160,424
610,730,184,772
610,710,124,464
610,690,156,422
610,670,188,597
610,650,164,266
610,630,188,257
610,610,204,252
610,590,200,253
610,570,148,268
610,550,152,624
610,530,116,464
610,510,116,464
610,490,172,562
610,470,156,563
610,450,144,589
610,430,136,424
610,410,168,562
610,390,4,776
610,370,168,423
610,350,172,422
610,330,172,423
610,310,172,422
610,290,160,422
610,270,172,400
610,250,176,403
610,230,172,424
610,210,200,464
610,190,344,594
610,170,212,624
610,150,188,604
610,130,176,422
610,110,148,563
630,850,112,464
630,830,112,464
630,810,156,424
630,790,180,425
630,770,168,418
630,750,124,464
630,730,92,464
630,710,184,772
630,690,172,425
630,670,184,772
630,650,188,257
630,630,204,253
630,610,176,231
630,590,200,245
630,570,198,254
630,550,168,422
630,530,168,424
630,510,180,534
630,490,168,563
630,470,156,565
630,450,164,561
630,430,152,589
630,410,160,586
630,390,144,422
630,370,140,587
630,350,168,422
630,330,168,421
630,310,168,422
630,290,176,422
630,270,172,751
630,250,176,563
630,230,172,563
630,210,172,435
630,190,156,424
630,170,352,772
630,150,148,424
630,130,180,429
630,110,172,422
